basinid,c0R,Wpct,c0frnrprecp,c0annprecp,c0GDPmer,c0GDPppp,c0PopDen,c0PUrbDen,c0PConDen,c0ENsewhum,c0TNfrem,c0TNsewhum,c0EPsewhum,c0EPsewdet,c0TPfrem,c0TPsewhum,c0TPsewdet,c0TNdpna
70,32.0195236206,0.450665861368,0.957932770252,327.981536865,2065.33618164,5134.47363281,12.0103330612,8.0285949707,7.19093322754,50.6986045837,12.8124799728,26.4655265808,8.19805526733,1.86926555634,14.5923547745,4.19215965271,0.955868065357,52.9593048096
71,37.9340133667,0.994469404221,0.342663913965,86.4455490112,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,384.628479004
72,256.171386719,2.5745549202,1.9041018486,631.993286133,8244.16015625,9669.27734375,28.3125,22.3387737274,21.2442016602,141.386230469,28.3446655273,76.0182418823,25.0539264679,5.56747245789,38.4398574829,11.5727777481,2.57169747353,536.133850098
73,3.4575586319,3.56961894035,1.31457996368,261.300567627,23509.9199219,24048.0019531,0.00633997982368,0.0,0.0,0.0,28.0999908447,0.00408131955191,0.0,0.0,34.3000068665,0.0,0.0,13.1410560608
74,42.9115753174,2.58112072945,3.25165486336,482.128234863,827.098449707,3557.99560547,138.965316772,37.9325447083,42.2152633667,566.934509277,10.0,155.002410889,94.4888534546,25.4097995758,10.0,25.8336734772,6.94715213776,138.911621094
75,422.095092773,1.86148452759,5.00955915451,968.531860352,843.897216797,2769.22631836,21.790555954,0.0,0.0,0.0,5.76330041885,0.0,0.0,0.0,5.76330041885,0.0,0.0,547.638061523
76,7.54092550278,2.74529075623,0.534124135971,94.4892272949,5704.70361328,8540.58691406,48.7509880066,34.1667098999,39.9879684448,218.31690979,21.7221107483,140.175582886,36.6243553162,11.650396347,26.530210495,22.0711364746,7.02094221115,246.322891235
77,847.588928223,0.88437628746,6.41516017914,1932.82824707,2288.99755859,5618.08740234,110.965820313,90.9650192261,77.6137924194,495.478271484,4.60001182556,330.61505127,82.5823974609,19.3792114258,4.60001182556,55.1042976379,12.9310588837,231.868606567
78,154.059310913,2.27441167831,4.4728603363,802.645324707,462.899536133,2220.29956055,280.969024658,53.4284057617,0.0,0.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,272.44744873
79,57.5628471375,0.952902913094,2.35495424271,690.876831055,8173.80810547,11131.0224609,9.62490367889,8.77815914154,0.0,0.0,7.9000005722,0.0,0.0,0.0,7.9000005722,0.0,0.0,17.1674060822
80,0.074989631772,5.01040506363,0.691166102886,124.051185608,1657.80200195,5460.20996094,8.66817474365,2.05374717712,0.0,0.0,22.5000305176,0.0,0.0,0.0,27.5000095367,0.0,0.0,268.565582275
81,27.9597740173,1.40878748894,3.06677961349,519.157958984,827.101074219,3558.00415039,409.958374023,224.644256592,129.380706787,1672.47119141,10.0,475.040802002,278.742340088,74.9641723633,10.0,79.1726531982,21.2924690247,162.320907593
82,114.372306824,3.13444852829,3.92617344856,895.386962891,827.097106934,3557.99072266,566.347290039,319.952941895,127.58971405,2310.49145508,10.0,468.46774292,385.069091797,103.562187195,10.0,78.0753631592,20.9979343414,192.754211426
83,426.785888672,0.317565828562,2.30882883072,770.143615723,22980.9628906,25456.0292969,6.553565979,5.95471763611,5.14239835739,40.545753479,47.0997619629,16.8302688599,6.75833272934,2.44544506073,54.7997245789,2.39700365067,0.867335259914,144.984024048
84,2.40914225578,1.28026735783,0.605228483677,97.8815841675,721.58770752,3041.89819336,8.22691345215,0.0,0.0,0.0,9.82778263092,0.0,0.0,0.0,9.82778263092,0.0,0.0,106.801940918
85,236.783203125,1.79868495464,3.35969543457,957.386169434,212.040298462,806.162414551,76.1726913452,27.5243206024,0.0,0.0,2.80902075768,0.0,0.0,0.0,2.80902075768,0.0,0.0,334.060699463
86,0.0742727592587,1.27228152752,0.620428681374,180.586212158,23509.8515625,24047.9492188,0.0,0.0,0.0,0.0,28.0999736786,0.0,0.0,0.0,34.2999229431,0.0,0.0,1.6271674633
87,159.817001343,6.30903720856,1.13405561447,360.801574707,2944.10351563,6643.60009766,0.0919681861997,0.0,0.0,0.0,21.2000274658,0.0,0.0,0.0,25.9000434875,0.0,0.0,36.8816566467
88,76.2361831665,1.25505065918,1.17337715626,272.108459473,2944.09594727,6643.61621094,0.0438159257174,0.0,0.0,0.0,21.1999607086,0.0,0.0,0.0,25.8999919891,0.0,0.0,53.4735946655
89,78.8941497803,1.7870978117,1.03487288952,295.409210205,2944.10180664,6643.60986328,0.00413916818798,0.0,0.0,0.0,21.2000045776,0.0,0.0,0.0,25.8999919891,0.0,0.0,50.579120636
90,23.3075771332,0.475451976061,0.850827634335,281.285675049,1529.70385742,4214.60839844,3.30722856522,1.53484618664,1.03988230228,13.9559059143,7.70001029968,4.05023002625,2.32768678665,0.593804836273,7.70001029968,0.675532400608,0.172331795096,67.6133422852
91,149.752792358,0.324805736542,1.78173041344,557.816955566,1201.16442871,3344.3449707,63.2380027771,28.4957485199,21.998380661,240.186386108,12.9773101807,72.7098922729,39.7563323975,11.3077535629,14.8288793564,11.7790775299,3.35028147697,344.171203613
92,1.02871155739,7.03105831146,0.591522037983,170.996612549,23509.9335938,24048.0449219,0.849458932877,0.353339523077,0.163638114929,5.20013999939,28.1000118256,0.720254421234,0.86195898056,0.284054428339,34.3000335693,0.109092243016,0.035950820893,103.437744141
93,701.339172363,5.77698707581,7.02687358856,1862.42480469,3883.95825195,5204.82910156,3.07841086388,1.5942107439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,646.63873291
94,19.4383678436,1.20431303978,0.89547586441,276.76461792,1308.95263672,3969.58935547,19.8400630951,7.89004850388,7.0553650856,84.3230514526,8.39519500732,27.4688854218,14.0543794632,3.57987618446,8.39519500732,4.57832241058,1.16617226601,96.949798584
95,72.4110946655,0.0,0.793468296528,236.340148926,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,648.998962402
96,5.42949914932,2.39622330666,1.47483146191,255.022705078,23509.9375,24048.03125,0.00843268726021,0.0,0.00560936890543,0.0557096339762,28.1000270844,0.0266444664448,0.00962634384632,0.00320878112689,34.3000335693,0.00420701969415,0.00140233978163,0.0
97,1.17576849461,6.04023599625,0.349283248186,53.3663215637,827.100524902,3557.99462891,5.8453540802,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,127.822761536
98,367.201873779,12.700053215,3.16610240936,549.280456543,827.100830078,3558.00854492,0.307591825724,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,36.6570854187
99,58.8619880676,2.57374978065,0.978257477283,280.354156494,8173.77832031,11131.0185547,4.00906181335,2.32095861435,0.0,0.0,7.89999437332,0.0,0.0,0.0,7.89999437332,0.0,0.0,72.5699310303
100,55.6563873291,0.236992627382,0.876214504242,259.655334473,8109.19335938,11069.7431641,1.64856445789,0.25573527813,0.0,0.0,7.81893062592,0.0,0.0,0.0,7.81893062592,0.0,0.0,15.5225296021
101,1.47915155679e-008,5.20644187927,0.29880464077,56.6936607361,8782.38574219,12274.2314453,0.0464418753982,0.0,0.0,0.0,22.0301055908,0.0,0.0,0.0,26.9256858826,0.0,0.0,163.176437378
102,0.0,2.67801308632,0.307551294565,58.2425308228,7804.61328125,11376.4638672,11.0131006241,7.95424222946,2.63162398338,56.9214515686,22.2082691193,10.5809249878,9.47406768799,3.29783725739,27.1415786743,1.64941692352,0.574147105217,162.643447876
103,25.8465957642,0.741242706776,3.27768445015,440.348907471,23509.8417969,24047.9492188,0.0471369512379,0.0,0.0,0.0,28.0999526978,0.0,0.0,0.0,34.299911499,0.0,0.0,53.3424186707
104,120.932746887,0.268828362226,3.60824537277,588.445800781,3802.69848633,8182.30224609,84.6001739502,67.2016143799,59.3923950195,407.813598633,14.3000249863,245.358978271,67.9710922241,16.1143436432,18.400018692,38.9380226135,9.23128700256,188.917984009
105,335.847930908,7.46652173996,5.71572542191,1076.59020996,185.5,527.999633789,23.9173259735,2.54560995102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.300582886
106,126.056175232,1.17060673237,2.0062482357,644.582214355,3426.53344727,8625.53222656,135.486343384,91.9747390747,85.2146759033,646.346679688,44.6403465271,225.049346924,107.061805725,62.9437904358,52.860874176,31.7420501709,18.6617908478,734.254394531
107,225.630020142,33.9746627808,1.55577278137,504.808959961,2944.08959961,6643.56298828,0.0441505722702,0.0,0.0,0.0,21.1999282837,0.0,0.0,0.0,25.8999462128,0.0,0.0,136.704391479
108,426.762176514,2.47815465927,6.18658447266,1389.06262207,624.780334473,2268.29541016,152.427062988,23.0734043121,9.15108394623,494.389709473,5.46371412277,28.0594024658,82.3943634033,29.9024982452,5.46371412277,4.67634439468,1.69713532925,744.586975098
109,18.8233032227,2.89555072784,1.3107483387,318.550323486,23509.9492188,24048.0566406,4.77907514572,4.51463460922,4.32051277161,29.221157074,28.1000347137,18.9940471649,4.87027835846,1.57966780663,34.3000411987,2.8927462101,0.938258051872,49.6773262024
110,357.244140625,0.185465589166,2.61851596832,917.756408691,34599.2460938,24504.015625,300.352416992,261.904968262,293.482513428,1747.72912598,71.1095199585,493.378204346,283.43447876,68.6033630371,80.9327697754,52.8069801331,12.7815656662,1153.69030762
111,180.202865601,6.46480083466,1.22482669353,406.557037354,2944.10375977,6643.61230469,2.0560362339,1.84772694111,1.84772694111,9.49599552155,21.2000541687,6.72470808029,1.58196175098,0.351342469454,25.9000549316,1.05346691608,0.233967512846,74.6808242798
112,432.337219238,1.42431461811,5.59316921234,1194.27026367,552.39855957,1572.59313965,18.881067276,4.20041799545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,367.241729736
113,9.86137771606,4.96273183823,1.72189235687,361.572875977,8173.76855469,11131.0087891,3.83226919174,1.90166115761,0.0,0.0,7.89999818802,0.0,0.0,0.0,7.89999818802,0.0,0.0,156.608154297
114,7.61330938339,1.18269979954,1.84628224373,290.423370361,23509.9648438,24048.078125,0.0,0.0,0.0,0.0,28.1000442505,0.0,0.0,0.0,34.3000717163,0.0,0.0,0.0
115,12.5347824097,0.28381472826,2.31323266029,390.244354248,23509.9003906,24047.9433594,0.0016833464615,0.0,0.0,0.0,28.0999641418,0.0,0.0,0.0,34.2999572754,0.0,0.0,67.5466308594
116,3.14283418655,3.39100146294,0.638706088066,159.082992554,1443.53662109,3784.4597168,6.70618104935,0.0,0.0,0.0,7.17325401306,0.0,0.0,0.0,7.17325401306,0.0,0.0,85.1702346802
117,206.765869141,13.76765728,1.43192243576,371.847442627,827.09954834,3558.00512695,0.033149715513,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,42.906829834
118,442.025360107,1.1120736599,6.6858458519,1223.66674805,189.034210205,694.684020996,17.3371944427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.074050903
119,820.972045898,6.0428776741,7.27606582642,2111.52709961,1637.97961426,4165.14306641,0.846976220608,0.0,0.0,0.0,8.89050483704,0.0,0.0,0.0,8.89050483704,0.0,0.0,242.229614258
120,482.082366943,12.9540920258,2.19920659065,706.624450684,22981.0292969,25456.1757813,0.00434622447938,0.0,0.0,0.0,47.1001167297,0.0,0.0,0.0,54.8001327515,0.0,0.0,119.969329834
121,114.636711121,0.512251853943,1.81858813763,626.532043457,23506.8398438,20069.6992188,166.614089966,132.276397705,146.448669434,908.610351563,71.8340682983,224.944564819,143.517196655,32.7360839844,81.4651565552,23.3811912537,5.33321857452,916.793029785
122,0.0,4.57361650467,0.0922767594457,12.9743518829,1023.38183594,3197.17895508,0.0197084657848,0.0,0.0,0.0,2.86608624458,0.0,0.0,0.0,2.86608624458,0.0,0.0,72.0808792114
123,73.1206130981,5.39455938339,1.16697990894,340.900299072,31730.4257813,31337.9140625,4.20585536957,2.7167069912,1.72599256039,27.3185634613,52.4998626709,5.32521724701,4.54757356644,0.991498470306,61.1998138428,0.72409927845,0.157873928547,211.402999878
124,0.62181276083,2.61496090889,0.324566036463,65.5698471069,827.097900391,3558.00415039,6.28800964355,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,123.289619446
125,195.683746338,1.5923858881,3.56493973732,791.775939941,115.80040741,648.402160645,98.0653381348,23.9469547272,4.58624458313,297.330749512,0.0,13.9053373337,49.5324935913,18.3134059906,0.0,2.31649780273,0.856467366219,247.018630981
126,271.520935059,7.26221561432,5.8624753952,1266.08410645,2892.90014648,5981.00439453,107.034347534,20.912311554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,862.376647949
127,551.047912598,0.131297498941,9.04785919189,1289.26550293,462.898468018,2220.29223633,211.449935913,30.0587062836,0.0,0.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,1144.12231445
128,43.7196006775,0.567833483219,2.43294739723,636.475219727,23509.9472656,24048.1035156,1.82577860355,1.36510658264,1.21946299076,11.1368598938,28.100112915,5.34824752808,1.85600626469,0.601660847664,34.3001213074,0.814450144768,0.264019995928,121.848701477
129,14.3930139542,4.18815422058,0.983769357204,182.679046631,827.104675293,3558.00952148,1.36452794075,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,181.110061646
130,0.0299822036177,1.88862740993,0.540583610535,63.7484550476,548.390869141,1812.85656738,0.613191246986,0.0,0.0,0.0,0.63197183609,0.0,0.0,0.0,0.63197183609,0.0,0.0,73.5266494751
131,722.051025391,1.16538822651,7.08898210526,1748.88427734,664.197265625,1720.39355469,26.4904689789,12.9962806702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,691.43963623
132,334.345275879,49.0108222961,2.17705535889,706.970275879,22980.9082031,25456.0292969,0.030270928517,0.0,0.0,0.0,47.0998649597,0.0,0.0,0.0,54.7998924255,0.0,0.0,257.32711792
133,32.79920578,13.7127017975,3.02565860748,353.347320557,474.096496582,2116.3449707,100.78302002,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,579.563598633
134,52.5266990662,9.16762161255,2.8347890377,681.693237305,8173.82714844,11131.0224609,26.8990154266,25.191652298,8.90755271912,138.553314209,7.9000120163,42.2569847107,23.0899295807,8.25764942169,7.9000120163,7.04213285446,2.51847743988,92.1362762451
135,48.5953445435,5.36790180206,2.24962377548,688.753479004,31730.6152344,31338.0371094,27.573343277,19.6725177765,17.454120636,179.157287598,52.5001602173,53.8685417175,29.8261508942,6.4981341362,61.2001571655,7.32547330856,1.5959789753,123.634017944
136,112.417366028,0.725661933422,0.924594461918,299.243774414,2944.09692383,6643.58740234,0.0,0.0,0.0,0.0,21.1999740601,0.0,0.0,0.0,25.8999004364,0.0,0.0,47.7796783447
137,506.471191406,4.36916875839,4.03396463394,1389.97351074,31730.4902344,31338.0253906,33.1262550354,19.5210914612,16.4177379608,215.271820068,52.5000190735,50.6782455444,35.8304672241,7.81914901733,61.1999740601,6.89009857178,1.50360047817,789.459777832
138,0.0,4.460064888,0.400564998388,76.3503646851,7803.80664063,11542.0341797,8.00303936005,6.103515625,0.0,0.0,22.5000209808,0.0,0.0,0.0,27.5000610352,0.0,0.0,109.282363892
139,281.779846191,0.0,5.50738334656,935.282714844,3802.68945313,8182.29931641,230.438293457,210.366973877,188.840133667,1110.84179688,14.2999134064,780.141113281,185.137893677,43.8852767944,18.3999767303,123.801307678,29.3459892273,472.570465088
140,20.2357311249,0.440482348204,2.63402175903,558.584289551,23509.953125,24048.0722656,0.753234505653,0.198039963841,0.198039963841,4.5768494606,28.100107193,0.865201950073,0.764429628849,0.259305417538,34.300075531,0.132045924664,0.0447918586433,186.195587158
141,35.9849281311,3.7016954422,1.86684727669,560.746582031,31730.5058594,31337.9707031,16.0440864563,9.4781627655,8.36227798462,104.242248535,52.5000419617,25.8075408936,17.3552379608,3.78178668022,61.1999931335,3.50971627235,0.76478344202,132.153778076
142,96.2181396484,0.0036651797127,1.85081410408,608.159301758,5996.88378906,10439.2539063,121.443069458,74.3887786865,80.1363372803,599.926757813,50.428478241,196.239852905,99.4570846558,58.1406745911,59.0734558105,26.8594779968,15.7015275955,628.542297363
143,190.30480957,1.49225926399,2.17584061623,769.604125977,30097.5957031,23225.0449219,70.6030044556,42.3987426758,50.2345504761,428.113128662,49.6001396179,153.520797729,71.2668838501,33.3492698669,59.3001594543,20.6376285553,9.65735816956,322.114257813
144,143.033355713,2.39809775352,3.74458765984,895.00982666,290.812927246,818.439758301,73.550453186,23.7492103577,10.4192609787,230.973083496,5.52724552155,30.9114570618,38.4954910278,13.3744163513,5.52724552155,5.15190649033,1.78991723061,194.128631592
145,126.626609802,34.3140830994,1.41250967979,395.328094482,31730.5253906,31338.0292969,0.0659850463271,0.0,0.0,0.0,52.5000419617,0.0,0.0,0.0,61.1999664307,0.0,0.0,43.9324798584
146,456.800140381,57.0125579834,2.48108530045,843.30279541,22980.984375,25456.09375,0.975844919682,0.0,0.0,0.0,47.0999984741,0.0,0.0,0.0,54.8000297546,0.0,0.0,348.52130127
147,414.989654541,1.65409123898,8.21774101257,1036.99804688,462.901916504,2220.31201172,181.119247437,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,874.032043457
148,0.0201491881162,3.68339419365,0.502038121223,92.0508270264,821.668823242,2744.03613281,4.07855129242,0.0,0.0,0.0,13.3615407944,0.0,0.0,0.0,14.7061929703,0.0,0.0,319.890380859
149,642.671630859,25.7770862579,2.6800532341,901.076843262,22981.1152344,25456.2070313,0.129901632667,0.0,0.0,0.0,47.1001472473,0.0,0.0,0.0,54.8002433777,0.0,0.0,150.85105896
150,16.4270935059,0.8774330616,2.5528717041,418.946563721,23509.9355469,24048.0917969,1.2056709528,0.654272735119,0.0,0.0,28.1000823975,0.0,0.0,0.0,34.3000640869,0.0,0.0,59.203792572
151,84.4754943848,10.7503099442,1.14483428001,388.04284668,31730.3476563,31337.859375,17.9584522247,15.8553209305,15.8553209305,116.678291321,52.4998168945,48.9318313599,19.4257717133,4.22719526291,61.1998214722,6.65454149246,1.44807863235,241.431289673
152,50.3128013611,3.94165658951,1.43985831738,419.185272217,3047.58227539,5730.47167969,58.2559928894,26.5535144806,23.6072216034,261.149108887,6.79996919632,98.6299514771,43.5185852051,9.92506504059,8.29996013641,16.1714344025,3.6881377697,272.780639648
153,188.830657959,3.32585167885,2.33038830757,515.268676758,31730.3710938,31337.9082031,44.4349937439,37.5729637146,32.9610824585,288.708862305,52.4998397827,101.725891113,48.0757789612,10.4561357498,61.199798584,13.8368320465,3.00941133499,323.70513916
154,65.9963684082,0.204381629825,0.817141413689,230.386749268,22981.09375,25456.2226563,0.0,0.0,0.0,0.0,47.1001625061,0.0,0.0,0.0,54.8001747131,0.0,0.0,36.5755805969
155,54.8816795349,2.62778306007,3.4940559864,671.751281738,553.653198242,2138.9152832,29.7691440582,4.37834739685,0.0,0.0,7.5851483345,0.0,0.0,0.0,7.5851483345,0.0,0.0,84.311630249
156,107.965484619,1.27535557747,5.05409622192,810.371948242,23509.8574219,24047.9238281,0.0,0.0,0.0,0.0,28.0999565125,0.0,0.0,0.0,34.2999610901,0.0,0.0,199.060577393
157,34.5689506531,0.358557492495,3.58697676659,553.967102051,23509.8359375,24047.9082031,0.0,0.0,0.0,0.0,28.0999565125,0.0,0.0,0.0,34.2998657227,0.0,0.0,193.502502441
158,3.61144280434,5.86156988144,0.726468503475,201.651626587,23509.8574219,24047.9121094,0.0664275214076,0.0,0.0,0.0,28.0999641418,0.0,0.0,0.0,34.2998924255,0.0,0.0,11.5975818634
159,209.059020996,0.0,0.907346069813,270.96295166,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,553.0
160,31.5692043304,16.5562458038,2.98185706139,502.919128418,1634.27478027,4064.88134766,5.63598680496,2.037525177,1.57949602604,23.9987411499,6.63972330093,6.27912521362,3.99978995323,0.954857051373,6.63972330093,1.0465208292,0.249832570553,178.184951782
161,267.67276001,0.446895599365,5.2252202034,1320.43481445,821.497619629,1454.89343262,38.9415664673,12.9615736008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.073394775
162,234.577346802,54.622467041,1.88460433483,578.52947998,22981.0078125,25456.1386719,0.0,0.0,0.0,0.0,47.1000022888,0.0,0.0,0.0,54.7999763489,0.0,0.0,171.426239014
163,643.042907715,1.07730674744,3.39706635475,1184.55627441,21674.5878906,22943.8261719,197.324142456,140.116210938,179.165405273,1198.93200684,43.5077056885,614.975341797,200.235977173,33.3563919067,51.5858154297,88.0214767456,14.6630935669,609.517822266
164,6.54144477844,0.195284694433,1.73583424091,333.065643311,23509.7695313,24047.9082031,0.0,0.0,0.0,0.0,28.0998840332,0.0,0.0,0.0,34.2998542786,0.0,0.0,62.0975608826
165,526.607116699,1.08997559547,3.02786231041,1078.390625,30620.1230469,23328.4472656,100.344924927,77.8190612793,79.2475662231,611.384338379,50.3190155029,239.88053894,101.820533752,47.2826652527,59.9953384399,32.1689186096,14.9383640289,973.556213379
166,73.7820663452,0.369751155376,0.957557141781,280.729949951,2944.10424805,6643.59912109,0.0,0.0,0.0,0.0,21.1999759674,0.0,0.0,0.0,25.9000072479,0.0,0.0,44.5824508667
167,443.696533203,13.0641126633,2.36256790161,712.70880127,22980.9941406,25456.1171875,0.034282669425,0.0,0.0,0.0,47.0999794006,0.0,0.0,0.0,54.7999763489,0.0,0.0,167.6171875
168,189.589324951,5.12479877472,4.17247343063,887.882385254,328.399780273,922.100097656,65.0197982788,13.4358110428,0.0,0.0,7.50000286102,0.0,0.0,0.0,7.50000286102,0.0,0.0,209.465957642
169,0.0203261710703,0.542343974113,0.57210958004,182.865585327,23509.8613281,24048.0390625,0.0,0.0,0.0,0.0,28.1000366211,0.0,0.0,0.0,34.2999534607,0.0,0.0,5.81782913208
170,149.983779907,2.02713036537,3.57761073112,669.896911621,895.180236816,2362.25073242,9.58752250671,2.34607744217,0.0,0.0,2.10372185707,0.0,0.0,0.0,2.10372185707,0.0,0.0,141.641983032
171,181.290878296,0.0265928693116,2.19399690628,662.517944336,16425.3613281,17790.4042969,55.7509651184,33.0711517334,37.1475143433,354.406768799,35.1843910217,153.059036255,61.6852912903,31.867061615,43.1166915894,23.3799667358,12.0782575607,277.219146729
172,173.281646729,1.37704372406,1.87120699883,628.367919922,2360.04638672,6529.27001953,46.2587203979,28.0554141998,29.5096855164,212.373931885,29.6602191925,95.2956771851,35.4427528381,8.31709194183,35.899810791,14.492980957,3.40096211433,644.320068359
173,125.962547302,5.73968935013,0.932322621346,289.176574707,1.0,1.0,0.0131289483979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,778.084716797
174,32.3492469788,2.44634079933,1.135841012,285.681152344,1657.79797363,5460.19824219,162.296569824,139.812942505,82.4179534912,720.396118164,22.4999980927,283.521209717,120.064704895,28.9150543213,27.4999504089,44.2044639587,10.6457138062,109.259048462
175,59.3968505859,1.56206464767,4.41023397446,656.581787109,23509.8847656,24047.9765625,0.0899753123522,0.0,0.0187126155943,0.542270898819,28.0999526978,0.0810880064964,0.0912990942597,0.0228247735649,34.2999610901,0.0124750779942,0.00311876949854,174.764831543
176,181.741989136,45.4402351379,1.72922551632,516.533508301,22981.0175781,25456.1464844,0.0154819376767,0.0,0.0,0.0,47.0999755859,0.0,0.0,0.0,54.7999992371,0.0,0.0,147.400268555
177,537.895690918,27.7211227417,7.15173912048,1537.05395508,4626.29833984,6780.70214844,10.5956048965,3.4900124073,0.0,0.0,7.50000047684,0.0,0.0,0.0,7.50000047684,0.0,0.0,619.714660645
178,0.0,1.01339554787,0.522264480591,175.793930054,23509.8789063,24048.0273438,0.0,0.0,0.0,0.0,28.1000518799,0.0,0.0,0.0,34.2999916077,0.0,0.0,19.8964366913
179,609.327331543,2.00347328186,2.93727135658,961.964050293,22980.9765625,25456.1347656,3.28046131134,1.79521477222,1.26994121075,20.2959270477,47.0999755859,4.15636301041,3.38605165482,1.22664511204,54.8000297546,0.592489182949,0.214637592435,372.253387451
180,214.44569397,0.126994356513,4.06361722946,853.532653809,3802.69482422,8182.29931641,108.441307068,84.3429107666,76.0995864868,522.737060547,14.3000421524,314.377471924,87.1242980957,20.6500644684,18.4000034332,49.8903999329,11.8249444962,193.333450317
181,431.941101074,0.0207503382117,1.81776475906,609.068237305,1.0,1.0,0.924430072308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1130.38879395
182,272.6512146,1.06051182747,5.192902565,1193.07348633,4626.29931641,6780.70117188,27.732711792,22.1430225372,0.0,0.0,7.50000286102,0.0,0.0,0.0,7.50000286102,0.0,0.0,154.766586304
183,2.50539898872,3.21947574615,1.08295953274,230.577514648,23509.8828125,24047.9980469,0.0140517279506,0.0,0.0,0.0,28.0999946594,0.0,0.0,0.0,34.2999839783,0.0,0.0,0.0
184,268.081481934,0.242963403463,2.94279384613,661.349914551,1732.66796875,3416.82788086,34.7025756836,27.9458427429,14.3258600235,132.343063354,8.12560558319,50.1943321228,22.0586204529,6.17391395569,8.12560558319,8.36626911163,2.34160733223,116.004478455
185,0.0899664610624,4.73402833939,0.727179050446,223.358078003,23509.8574219,24048.015625,0.0279498100281,0.0,0.0,0.0,28.1000003815,0.0,0.0,0.0,34.3000564575,0.0,0.0,37.5213699341
186,52.9531402588,3.54983663559,1.4962117672,338.381530762,1016.27197266,2854.28393555,1.4384727478,0.0,0.041016984731,5.45149946213,12.0442123413,0.136723279953,0.919595003128,0.275878489017,13.0974502563,0.0227872133255,0.00683616381139,38.8640213013
187,192.606384277,57.8254928589,1.5897103548,496.727111816,2944.09545898,6643.60009766,0.533589482307,0.0,0.0,0.0,21.1999740601,0.0,0.0,0.0,25.899974823,0.0,0.0,156.755020142
188,0.0,0.42881038785,0.224622830749,54.5826416016,7803.79638672,11541.9960938,14.2820091248,11.5032434464,8.30145359039,74.1128311157,22.4999656677,33.3856735229,12.3489522934,4.29223871231,27.5000362396,5.20394563675,1.80878317356,101.776252747
189,26.9416561127,3.56888794899,1.00916004181,225.440078735,573.689086914,1984.34765625,1.65624964237,0.346824377775,0.346824377775,5.96768474579,9.9423160553,1.12540912628,0.990764021873,0.313462615013,10.1583166122,0.186393991113,0.0589722134173,17.6356315613
190,208.71232605,18.9500198364,1.30467045307,429.93838501,2944.09692383,6643.59716797,0.0907459780574,0.0,0.0,0.0,21.1999778748,0.0,0.0,0.0,25.9000301361,0.0,0.0,47.2321090698
191,4.60324335098,0.504101514816,1.36409580708,273.581268311,23509.8808594,24047.9511719,0.0501838736236,0.0,0.0434608086944,0.29528605938,28.0999774933,0.183867752552,0.0528776049614,0.0117529351264,34.3000488281,0.0300864130259,0.00668720994145,11.2497091293
192,12.3473472595,1.62917232513,1.11521470547,203.168441772,459.500305176,1759.89990234,0.853524625301,0.0,0.0,0.0,9.40000343323,0.0,0.0,0.0,9.40000343323,0.0,0.0,0.0
193,194.151657104,2.45488858223,1.87865936756,633.721374512,2396.60449219,5846.09423828,30.5679130554,19.4595756531,18.0996894836,123.825675964,37.1917457581,46.0503311157,19.9417324066,4.89840269089,45.346622467,6.45335006714,1.58517360687,712.12902832
194,120.02204895,0.0,0.880282998085,269.315338135,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,569.151062012
195,1028.24780273,6.73341178894,9.17551136017,2303.68383789,4626.30029297,6780.69628906,12.4076938629,7.20954227448,4.05915784836,57.5592918396,7.49999713898,17.4181518555,9.594789505,2.73593997955,7.49999713898,2.90350174904,0.827929198742,713.751159668
